fico,age,missed_payments,default
650.7170351783645,25.024206745074007,1.0,1.0
640.3372662784865,43.81129096405213,0.0,0.0
632.4820802930217,31.904361449636053,2.0,1.0
631.711218771484,43.33657238403412,0.0,0.0
665.6321272751452,40.95760957320918,0.0,0.0
703.195897594169,32.68574231043934,0.0,0.0
643.6041917652497,33.70771767659879,2.0,1.0
698.5926255976474,40.17712747127941,1.0,0.0
691.5870307713606,36.52452541744718,1.0,0.0
571.4721639752674,37.10085284637692,0.0,1.0
608.5599862208,40.78530588587737,1.0,0.0
736.1800460242679,46.06307081485843,0.0,0.0
727.4553925816166,45.31250954720135,1.0,0.0
655.8627555675703,42.973804150909125,0.0,0.0
677.1343264101583,40.28130258610517,1.0,0.0
723.7833608499401,43.56043394528879,1.0,0.0
709.9572746389968,39.427946617622005,0.0,0.0
646.4894931618975,27.966379103728254,1.0,1.0
631.3937303010671,35.65191227311073,2.0,1.0
653.3421325624923,39.06328323145515,0.0,0.0
664.3549314685549,46.09786067016251,1.0,0.0
682.3502238695085,36.06420119985259,0.0,0.0
701.9088489463185,40.96642554197446,1.0,0.0
606.793638263357,24.388379490196638,1.0,1.0
692.577914054952,47.37986505343961,0.0,0.0
701.847129085922,39.52070692913104,1.0,0.0
729.7949770515518,45.53640550091382,0.0,0.0
593.1465442125807,24.399569876200857,1.0,1.0
678.5839088732612,39.91854070450001,0.0,0.0
695.2191681840688,35.72047688364974,0.0,0.0
698.1333353097234,46.9885939393311,0.0,0.0
599.7327699927898,38.24054278817968,1.0,1.0
627.1394242602634,24.398409234451258,1.0,1.0
676.1397330366702,39.34774654629953,0.0,0.0
640.7398928559338,28.919416756313645,2.0,1.0
734.3891183476875,42.01925558543314,0.0,0.0
653.4965100084644,35.537591003801985,5.0,0.0
690.3819647246967,42.89654046454486,0.0,0.0
810.0109164255499,34.73287618552515,1.0,0.0
658.9179536541371,39.8627291119038,0.0,0.0
683.3747604180329,35.652311461641595,0.0,0.0
654.5016537900533,30.296473483682867,1.0,1.0
700.937038253134,44.9247799741673,1.0,0.0
649.2996695875976,28.37229567390031,0.0,0.0
661.3048503289283,25.843693482127108,1.0,1.0
652.7765263363322,41.180380189110316,1.0,0.0
621.8097627626131,49.26719513232973,3.0,0.0
675.4285724781752,35.645362750606836,1.0,0.0
660.1085804623583,54.84488930565242,0.0,0.0
664.2307424266423,48.203324423636005,2.0,0.0
692.4965844326177,45.377795829209504,1.0,0.0
657.233580966687,27.70626585848708,2.0,1.0
585.1002571357326,36.810330815340244,1.0,0.0
646.2809063798929,36.73063266307786,0.0,0.0
688.4272103458889,38.51067426040262,0.0,0.0
633.2447225226091,37.553603371661886,1.0,1.0
655.4787853836341,48.05299212805684,0.0,0.0
759.5612702044904,39.783537448801056,1.0,0.0
628.0924705099361,22.35256076911379,2.0,1.0
744.715771053822,47.00200697661195,0.0,0.0
765.931182267097,32.63496671100761,0.0,0.0
680.4216949705127,36.72420727174793,0.0,0.0
668.6885981795061,40.83799560628421,1.0,0.0
781.8323722082079,42.156543228473964,0.0,0.0
715.1946316003821,29.11087202721312,1.0,0.0
709.9401444393936,29.739790042955075,1.0,0.0
681.6084198276807,26.597692386251993,0.0,1.0
683.7888594688901,43.335201351308065,0.0,0.0
728.6915256058647,35.80791753032631,3.0,0.0
654.7991428186135,37.86950597661218,1.0,0.0
662.2940432460077,19.07270152730314,0.0,1.0
701.5099986951484,54.77979396953333,1.0,0.0
659.2200223794875,46.93232480979049,1.0,0.0
734.9852004589162,42.4209822461656,0.0,0.0
619.6303612575505,31.283357469937904,0.0,1.0
611.7775904280703,33.72991610282925,1.0,0.0
708.3322727130883,45.43495194591462,1.0,0.0
702.8465764768666,37.82374556672882,0.0,0.0
649.6540044441699,40.4004678248964,0.0,0.0
642.6852308236071,48.31962494958195,1.0,0.0
650.1649812341734,37.411974161080124,0.0,0.0
767.1777220790725,37.77562506436772,0.0,0.0
697.519116714021,41.72914383794745,0.0,0.0
664.8483476960275,17.32198015973125,3.0,1.0
544.3297301698105,40.29652098805185,0.0,0.0
674.0928223327367,57.89424434780017,1.0,0.0
637.1917075985045,35.641254831367824,1.0,0.0
689.1670262339446,52.26776610390344,1.0,0.0
676.4754903307162,27.408019426504048,2.0,1.0
724.8697628986941,44.05129901722176,1.0,0.0
591.0384683450019,40.6784528899705,0.0,0.0
654.082579949563,26.047702893014968,1.0,1.0
742.0281872911962,39.79489128933693,2.0,0.0
722.8923614816132,41.213809644240904,1.0,0.0
685.4456441328484,42.31672612840964,1.0,0.0
645.8772166674096,21.270599615217197,0.0,0.0
690.9920995089442,39.801484121169295,0.0,0.0
601.1211020894423,47.228266471890805,0.0,0.0
765.0141611578235,45.56503065277474,1.0,0.0
814.4702534341711,37.38442404196124,1.0,0.0
640.9066732831824,45.1952871946085,1.0,0.0
695.1703247652695,37.1850345187986,0.0,0.0
648.9138437288948,31.14610220346532,1.0,0.0
620.3013578315815,41.84506621479327,0.0,0.0
623.6872561598299,31.117343347615044,2.0,1.0
743.3197271085794,28.784617696589542,2.0,0.0
624.5782821308593,33.94483473785792,0.0,0.0
633.611903840722,41.22513902889384,0.0,0.0
682.187207680063,31.309223377073348,1.0,1.0
707.4180248157068,30.734865975620828,1.0,0.0
699.5312172886902,33.52124470244675,0.0,0.0
729.8121222459437,35.7009230746924,0.0,0.0
685.417875713873,35.90217288643892,0.0,0.0
630.3631998683555,29.458110628660897,0.0,0.0
591.1112678611934,31.495765934180348,1.0,0.0
659.9596108121069,39.45177122300706,0.0,0.0
624.1556060558789,39.55468533482526,1.0,0.0
641.2975058459766,56.0979822301087,0.0,0.0
627.9751597813766,32.04780552544189,1.0,1.0
637.2843360628773,41.29860749814324,1.0,0.0
632.4433678494037,48.19102399906443,0.0,0.0
710.9473070723611,36.28579085475075,0.0,0.0
708.5933808852019,39.80846709671734,0.0,0.0
645.5196347993979,37.14723477970646,1.0,1.0
720.2825258067907,43.54209675709945,0.0,0.0
726.7981897167549,30.737578495210222,0.0,0.0
660.3440147955315,37.43145129817701,2.0,0.0
601.0235717739466,30.068831095793072,1.0,1.0
768.9806887081138,42.87835888177197,1.0,0.0
704.9117410566222,33.51188346490236,1.0,0.0
639.1480672671055,46.839522230620965,0.0,0.0
603.103505780774,35.167088398119766,0.0,1.0
712.624151164218,21.7049233072755,0.0,0.0
649.1189871941898,35.97885676385245,2.0,1.0
723.9781718668693,37.500420247352885,1.0,0.0
634.6316726969377,27.050540625122643,1.0,1.0
554.351229651312,41.56020094784835,1.0,0.0
700.0649504510718,32.619133285079364,0.0,0.0
687.2093603047675,32.80517130314504,0.0,0.0
717.6130152699419,38.145688357054816,2.0,0.0
678.6100499883257,53.19591886401386,0.0,0.0
637.004655751718,48.164141409219134,0.0,0.0
704.3741353322655,38.82962738961625,2.0,0.0
654.8478537527175,32.877533166416306,2.0,1.0
597.4112453531027,31.38789840127543,0.0,0.0
627.7628227569983,31.821542210769152,0.0,0.0
618.9643291871948,39.026492252946085,0.0,0.0
706.5076964035994,37.122679323061064,1.0,0.0
645.4302115596946,26.81799429397227,1.0,1.0
668.0710043167531,35.27914020967877,1.0,0.0
692.4395309166512,31.628287340683883,0.0,0.0
697.1214098852471,37.71886609789228,0.0,0.0
753.7862131138185,36.193344633367914,2.0,0.0
754.0042274884634,50.75067951786316,0.0,0.0
670.3583878548645,52.53497749683363,1.0,0.0
723.4023951960231,45.31208204775454,0.0,0.0
749.0008687958225,41.80317743292324,0.0,0.0
645.4645711352118,23.09996815177429,1.0,1.0
790.6953315879653,31.158629672472426,0.0,0.0
704.1368193541053,36.13878996756983,1.0,0.0
646.2499665897321,38.72760077371789,1.0,0.0
699.3847942800172,41.3478602303427,0.0,0.0
682.8456574296092,33.30823478338198,3.0,1.0
655.2207852731282,42.82899596414579,2.0,0.0
630.1054640222414,40.18551299028755,0.0,0.0
683.032635548475,55.696086644639124,1.0,0.0
629.6049302342558,50.63930508555735,0.0,0.0
689.4074337754657,47.14316103627548,1.0,0.0
744.6729067252311,39.67434471043845,2.0,0.0
720.5955174755037,44.124598353668276,1.0,0.0
660.108380320377,53.526103071344046,2.0,0.0
685.6744156240345,45.66163808856519,1.0,0.0
699.445338623809,49.50183754329491,1.0,0.0
631.4335485100366,37.658610220049724,1.0,0.0
689.0836770118246,22.655561157093373,2.0,1.0
814.7437465493313,33.83837699451983,0.0,0.0
643.9624450545234,48.891603825116434,1.0,0.0
720.1592067904379,27.050778007857016,1.0,0.0
696.7066719661515,44.83211830960492,0.0,0.0
681.144667598832,34.49388474078371,0.0,0.0
724.903711549266,44.21343803601075,0.0,0.0
599.9415838913224,33.258596728320015,1.0,0.0
671.7305477856235,32.677170965149145,0.0,1.0
696.1919572059235,40.491410039940746,0.0,0.0
700.0311936914973,42.962690474121985,1.0,0.0
596.6815174173776,40.52255872282993,1.0,1.0
744.6359580210053,45.1261476540734,1.0,0.0
680.0070629856807,45.76583346941875,1.0,0.0
694.3734650868688,40.68195892603881,0.0,0.0
654.6023715459431,30.116713448642848,0.0,0.0
639.1380703513393,32.83414571658904,0.0,1.0
788.9106948353806,42.103913956108464,0.0,0.0
662.8857673816848,42.761433455846124,1.0,0.0
603.8757089906048,29.78743560898017,0.0,1.0
700.1379342518165,41.45054542104984,1.0,0.0
635.7277498573209,39.27261648811533,0.0,0.0
652.1737508780476,34.595614457239705,0.0,0.0
686.1084037244883,37.90394480244574,0.0,0.0
740.4356579111444,46.514967824158575,1.0,0.0
675.4907760717274,41.993680394489395,0.0,0.0
640.8277333443825,19.268953528018873,0.0,0.0
736.9858554420224,40.4361543325453,1.0,0.0
736.0424601538455,36.787363542964215,0.0,0.0
643.49869767272,25.851849942416735,0.0,0.0
625.434476723154,31.694043463513303,0.0,1.0
692.3384002757931,20.59385074831335,1.0,1.0
680.3222498921341,35.50308807144637,0.0,0.0
690.1592833252796,40.44233958446738,0.0,0.0
718.5680283766649,36.67315753354111,0.0,0.0
634.4527044385279,48.50468168168515,0.0,0.0
772.467922232655,37.256316333941115,0.0,0.0
805.2764155605357,41.299467858842775,0.0,0.0
747.1359164040854,58.7668483346427,0.0,0.0
687.1474448091567,27.38388532614439,2.0,0.0
732.8875570369819,42.62095914155092,0.0,0.0
665.0997759886355,39.48904894093275,1.0,0.0
672.3270511453524,21.723915583880732,1.0,0.0
686.1932809891288,35.98679384834573,0.0,0.0
703.998283893975,30.540983171657874,0.0,0.0
651.3942989498358,32.37315765219115,0.0,0.0
665.1882900505659,49.74017107887778,0.0,0.0
623.717488768,38.72518514325698,1.0,0.0
655.6530214580662,55.471937004615285,0.0,0.0
727.0891678869485,30.539648848186374,1.0,0.0
694.3632475141964,30.42550842623973,1.0,0.0
623.5166296400213,33.027176821729135,2.0,0.0
727.1891833070101,31.832672989881296,1.0,0.0
669.2866374831314,38.48388248895636,0.0,0.0
701.0503997883171,38.78344477839459,0.0,0.0
690.7872958032541,39.074245117553616,1.0,0.0
592.4385999620386,29.36876237934167,3.0,1.0
835.7650516344587,32.60286197893373,1.0,0.0
712.6545468483991,42.43516329163529,2.0,0.0
702.2380369029885,47.374953613936206,2.0,0.0
674.3648053004961,31.599194531017112,0.0,1.0
551.5031251506799,38.89200386126876,0.0,0.0
669.5840972433731,36.666344387030136,1.0,1.0
661.1231396516094,36.49343123588653,1.0,0.0
679.0432524800533,34.3129034396857,0.0,0.0
633.6730496753618,25.2184481307484,1.0,0.0
612.1459203322325,19.18645049184975,2.0,1.0
689.9852060402491,27.509493716683192,0.0,1.0
750.2731227545343,26.59518961788837,1.0,0.0
681.6533261002376,21.26687606522532,3.0,1.0
715.1910405067464,28.94716389216761,0.0,0.0
688.0635949664558,29.07490593733258,1.0,1.0
625.2092549155702,48.43883259219705,0.0,0.0
619.8503670768703,34.37480794725893,1.0,0.0
662.1879897582985,35.38029107444764,0.0,0.0
706.9912378462815,38.170155398907006,0.0,0.0
715.1013291959825,39.91747786483679,0.0,0.0
688.9297515576419,46.916948528089954,1.0,0.0
651.2459969301492,43.078701807713585,0.0,0.0
642.7524340319676,44.51189525858555,0.0,0.0
625.952546964242,29.121496840356755,1.0,1.0
689.8463191510051,43.09525976425992,0.0,0.0
661.7418037593326,20.411128506027694,0.0,0.0
631.5760685890756,46.28504092338496,2.0,0.0
664.241434523574,35.65137773405266,0.0,0.0
655.9445466865228,32.66580294679007,2.0,1.0
638.2607610198532,41.44982737203726,3.0,0.0
646.5665959441238,32.0123539368076,1.0,1.0
646.5653599470517,41.18240572440403,0.0,0.0
602.219341601839,28.668561509040885,0.0,0.0
689.0179539809906,46.2193951586924,1.0,0.0
744.7192926718491,42.11139517981205,2.0,0.0
731.7238589353312,23.751133230734567,3.0,1.0
729.5421664444787,47.760004159598694,0.0,0.0
649.9372532777667,32.71462782313225,1.0,0.0
644.9331299141895,31.81339181202419,1.0,1.0
632.3756929862985,32.48414861732357,0.0,1.0
686.2784429363625,46.39376318534096,1.0,0.0
762.2840450112899,38.17893867573446,0.0,0.0
666.4184755702407,55.42864090544584,0.0,0.0
669.216692135488,34.240429179234035,2.0,1.0
707.4677457037213,33.02080347692785,0.0,0.0
616.9909514171902,25.817408464269327,0.0,1.0
701.8229293835359,39.023749379906285,0.0,0.0
649.4253945949545,36.452420271202016,3.0,0.0
693.4070787894337,37.87012271729866,1.0,0.0
700.9913049865436,41.228806189042366,0.0,0.0
658.0451769070619,29.777363489413712,1.0,1.0
659.1435821917687,29.76071767511634,1.0,0.0
643.7068770190177,28.512261317094126,1.0,1.0
669.71066562926,48.83393230114456,1.0,0.0
711.017445022324,24.6503290779621,0.0,0.0
609.7016026972125,37.610404869461725,2.0,0.0
656.0315911771187,40.83461863864521,1.0,0.0
616.0925893199992,38.26700475937438,1.0,0.0
645.9866672718449,44.410867097605966,1.0,0.0
591.6692668079515,44.93218744818863,0.0,0.0
659.8504580413932,33.15070476118575,1.0,0.0
623.2034922515105,31.375047113769327,3.0,1.0
581.2440906215168,47.71997515636747,0.0,0.0
627.5154631687437,23.522105030525445,2.0,1.0
720.8318937508851,45.99592121971679,0.0,0.0
716.8504413098158,45.146988569953535,1.0,0.0
710.9130022320741,34.92265818088833,0.0,0.0
679.4060180721481,41.62674510139099,0.0,0.0
658.9594427955423,44.99396755408281,0.0,0.0
645.4660326672607,31.248201262973126,0.0,0.0
679.7880190540809,47.21111191633024,1.0,0.0
670.9112614343949,45.02844685579731,0.0,0.0
651.3951405475477,36.99614592214296,0.0,0.0
665.917678682069,44.04234548034755,0.0,0.0
718.2422444680249,39.764503043788245,0.0,0.0
749.7907365062994,30.790236461121044,0.0,0.0
691.8901183544922,51.10224066975506,1.0,0.0
661.8905381352503,42.046913183348906,0.0,0.0
701.1783846843532,39.266945018872605,0.0,0.0
660.3760193945392,41.49360304273988,0.0,0.0
561.2477028187802,30.58104165034575,2.0,1.0
698.2146840560584,35.26751913885083,1.0,0.0
652.2300998414697,43.73387302823765,1.0,0.0
635.9294671215183,40.40711849851608,1.0,0.0
653.9156405868633,29.42036606539406,1.0,1.0
615.1890465602278,44.5679243730095,0.0,0.0
675.5889754348108,44.51097492508769,0.0,0.0
563.464588077424,43.0716127074476,1.0,0.0
701.7997596405054,46.02065264581928,1.0,0.0
665.1399990270235,47.34430015915862,0.0,0.0
682.6838093974233,34.77291458112757,0.0,0.0
742.7293042834677,41.59330206606486,1.0,0.0
693.9021239417531,33.45251881259721,3.0,1.0
722.4465221296907,36.30715868386433,1.0,0.0
685.6587607358265,37.07514116575877,0.0,0.0
630.6407644309835,38.746914434535555,0.0,0.0
582.5793113315632,37.30961670631485,0.0,0.0
669.8659316788944,50.72385223738413,1.0,0.0
705.3945568915536,30.824988102942466,0.0,0.0
647.1772731586772,47.99485538998584,0.0,0.0
615.7870018098052,41.61263212228562,2.0,0.0
635.5584555043021,38.964438084308796,1.0,0.0
543.5837577444537,29.00773390724102,1.0,1.0
684.5931694814091,34.33375478253031,0.0,0.0
676.3007459458305,39.93260129870548,0.0,0.0
673.9195032479287,47.82640157525876,1.0,0.0
